row_id,category,product_type,mounting,sku,is_pricing_rule,price,currency,dimensions_raw,length_mm,width_mm,height_mm,diameter_mm,depth_mm,dims_source,power_w,power_w_per_m,power_w_options,power_w_per_m_options,lumen,ip_rating,cct_k,cct_k_min,cct_k_max,cct_placeholder,voltage_min_v,voltage_max_v,voltage_type,frequency_min_hz,frequency_max_hz,constant_voltage_v,beam_deg,beam_source,dimming,note,search_text,sku_occurrence,sku_key,missing_fields,has_missing_fields
728,LED LINEAR 2.5,led_linear,,NSL-LLS-25x25x1000-CV24-10W/M-XXK-SMD-NS-IP20,False,170.0,,W2.5 H2.5,,2.5,2.5,,,dimensions_raw,10.0,10.0,,,1100.0,IP20,,,,XXK,24.0,24.0,DC,,,24.0,,,,,LED LINEAR 2.5 | NSL-LLS-25x25x1000-CV24-10W/M-XXK-SMD-NS-IP20 | W2.5 H2.5 | 10 | 1100 | 170.0 | IP20,1,NSL-LLS-25x25x1000-CV24-10W/M-XXK-SMD-NS-IP20,,False
729,LED LINEAR 2.5,led_linear,,NSL-LLS-25x25x1000-CV24-10W/M-XXK-SMD-TD-CN-IP20,False,260.0,,W2.5 H2.5,,2.5,2.5,,,dimensions_raw,10.0,10.0,,,1100.0,IP20,,,,XXK,24.0,24.0,DC,,,24.0,,,,,LED LINEAR 2.5 | NSL-LLS-25x25x1000-CV24-10W/M-XXK-SMD-TD-CN-IP20 | W2.5 H2.5 | 10 | 1100 | 260.0 | IP20,1,NSL-LLS-25x25x1000-CV24-10W/M-XXK-SMD-TD-CN-IP20,,False
730,LED LINEAR 2.5,led_linear,,NSL-LLS-25x25x1000-CV24-10W/M-XXK-SMD-TD-AT-Dali-IP20,False,290.0,,W2.5 H2.5,,2.5,2.5,,,dimensions_raw,10.0,10.0,,,1100.0,IP20,,,,XXK,24.0,24.0,DC,,,24.0,,,DALI,,LED LINEAR 2.5 | NSL-LLS-25x25x1000-CV24-10W/M-XXK-SMD-TD-AT-Dali-IP20 | W2.5 H2.5 | 10 | 1100 | 290.0 | IP20 | DALI,1,NSL-LLS-25x25x1000-CV24-10W/M-XXK-SMD-TD-AT-Dali-IP20,,False
731,LED LINEAR 2.5,led_linear,,NSL-LLS-25x25x1000-CV24-15W/M-XXK-SMD-NS-IP20,False,210.0,,W2.5 H2.5,,2.5,2.5,,,dimensions_raw,15.0,15.0,,,1650.0,IP20,,,,XXK,24.0,24.0,DC,,,24.0,,,,,LED LINEAR 2.5 | NSL-LLS-25x25x1000-CV24-15W/M-XXK-SMD-NS-IP20 | W2.5 H2.5 | 15 | 1650 | 210.0 | IP20,1,NSL-LLS-25x25x1000-CV24-15W/M-XXK-SMD-NS-IP20,,False
732,LED LINEAR 2.5,led_linear,,NSL-LLS-25x25x1000-CV24-15W/M-XXK-SMD-TD-CN-IP20,False,200.0,,W2.5 H2.5,,2.5,2.5,,,dimensions_raw,15.0,15.0,,,1650.0,IP20,,,,XXK,24.0,24.0,DC,,,24.0,,,,,LED LINEAR 2.5 | NSL-LLS-25x25x1000-CV24-15W/M-XXK-SMD-TD-CN-IP20 | W2.5 H2.5 | 15 | 1650 | 200.0 | IP20,1,NSL-LLS-25x25x1000-CV24-15W/M-XXK-SMD-TD-CN-IP20,,False
733,LED LINEAR 2.5,led_linear,,NSL-LLS-25x25x1000-CV24-15W/M-XXK-SMD-TD-AT-Dali-IP20,False,290.0,,W2.5 H2.5,,2.5,2.5,,,dimensions_raw,15.0,15.0,,,1650.0,IP20,,,,XXK,24.0,24.0,DC,,,24.0,,,DALI,,LED LINEAR 2.5 | NSL-LLS-25x25x1000-CV24-15W/M-XXK-SMD-TD-AT-Dali-IP20 | W2.5 H2.5 | 15 | 1650 | 290.0 | IP20 | DALI,1,NSL-LLS-25x25x1000-CV24-15W/M-XXK-SMD-TD-AT-Dali-IP20,,False
734,LED LINEAR 2.5,led_linear,,IP40/IP44,True,20.0,,,,,,,,,,,,,,IP40,,,,,,,,,,,,,,,LED LINEAR 2.5 | IP40/IP44 | 20.0 | IP40,2,IP40/IP44__2,dimensions;power;lumen;cct;voltage,True
738,LED LINEAR R,led_linear,,NSL-LLR-50x50x1000-CC-15W/M-XXK-SMD-TD-AT-IP20,False,287.0,,W5 H5,,5.0,5.0,,,dimensions_raw,15.0,15.0,,,1650.0,IP20,,,,XXK,,,,,,,,,,,LED LINEAR R | NSL-LLR-50x50x1000-CC-15W/M-XXK-SMD-TD-AT-IP20 | W5 H5 | 15 | 1650 | 287.0 | IP20,1,NSL-LLR-50x50x1000-CC-15W/M-XXK-SMD-TD-AT-IP20,voltage,True
739,LED LINEAR R,led_linear,,NSL-LLR-50x50x1000-CC-15W/M-XXK-SMD-TD-AT-Dali-IP20,False,310.0,,W5 H5,,5.0,5.0,,,dimensions_raw,15.0,15.0,,,1650.0,IP20,,,,XXK,,,,,,,,,DALI,,LED LINEAR R | NSL-LLR-50x50x1000-CC-15W/M-XXK-SMD-TD-AT-Dali-IP20 | W5 H5 | 15 | 1650 | 310.0 | IP20 | DALI,1,NSL-LLR-50x50x1000-CC-15W/M-XXK-SMD-TD-AT-Dali-IP20,voltage,True
740,LED LINEAR R,led_linear,,NSL-LLR-50x50x1000-CC-20W/M-XXK-SMD-NS-IP20,False,230.0,,W5 H5,,5.0,5.0,,,dimensions_raw,20.0,20.0,,,2200.0,IP20,,,,XXK,,,,,,,,,,,LED LINEAR R | NSL-LLR-50x50x1000-CC-20W/M-XXK-SMD-NS-IP20 | W5 H5 | 20 | 2200 | 230.0 | IP20,1,NSL-LLR-50x50x1000-CC-20W/M-XXK-SMD-NS-IP20,voltage,True
741,LED LINEAR R,led_linear,,NSL-LLR-50x50x1000-CC-20W/M-XXK-SMD-TD-AT-IP20,False,287.0,,W5 H5,,5.0,5.0,,,dimensions_raw,20.0,20.0,,,2200.0,IP20,,,,XXK,,,,,,,,,,,LED LINEAR R | NSL-LLR-50x50x1000-CC-20W/M-XXK-SMD-TD-AT-IP20 | W5 H5 | 20 | 2200 | 287.0 | IP20,1,NSL-LLR-50x50x1000-CC-20W/M-XXK-SMD-TD-AT-IP20,voltage,True
742,LED LINEAR R,led_linear,,NSL-LLR-50x50x1000-CC-20W/M-XXK-SMD-TD-AT-Dali-IP20,False,310.0,,W5 H5,,5.0,5.0,,,dimensions_raw,20.0,20.0,,,2200.0,IP20,,,,XXK,,,,,,,,,DALI,,LED LINEAR R | NSL-LLR-50x50x1000-CC-20W/M-XXK-SMD-TD-AT-Dali-IP20 | W5 H5 | 20 | 2200 | 310.0 | IP20 | DALI,1,NSL-LLR-50x50x1000-CC-20W/M-XXK-SMD-TD-AT-Dali-IP20,voltage,True
743,LED LINEAR R,led_linear,,NSL-LLR-50x50x1000-CC-40W/M-XXK-SMD-NS-IP20,False,260.0,,W5 H5,,5.0,5.0,,,dimensions_raw,40.0,40.0,,,4400.0,IP20,,,,XXK,,,,,,,,,,,LED LINEAR R | NSL-LLR-50x50x1000-CC-40W/M-XXK-SMD-NS-IP20 | W5 H5 | 40 | 4400 | 260.0 | IP20,1,NSL-LLR-50x50x1000-CC-40W/M-XXK-SMD-NS-IP20,voltage,True
744,LED LINEAR R,led_linear,,NSL-LLR-50x50x1000-CC-40W/M-XXK-SMD-TD-AT-IP20,False,320.0,,W5 H5,,5.0,5.0,,,dimensions_raw,40.0,40.0,,,4400.0,IP20,,,,XXK,,,,,,,,,,,LED LINEAR R | NSL-LLR-50x50x1000-CC-40W/M-XXK-SMD-TD-AT-IP20 | W5 H5 | 40 | 4400 | 320.0 | IP20,1,NSL-LLR-50x50x1000-CC-40W/M-XXK-SMD-TD-AT-IP20,voltage,True
745,LED LINEAR R,led_linear,,NSL-LLR-50x50x1000-CC-40W/M-XXK-SMD-TD-AT-Dali-IP20,False,340.0,,W5 H5,,5.0,5.0,,,dimensions_raw,40.0,40.0,,,4400.0,IP20,,,,XXK,,,,,,,,,DALI,,LED LINEAR R | NSL-LLR-50x50x1000-CC-40W/M-XXK-SMD-TD-AT-Dali-IP20 | W5 H5 | 40 | 4400 | 340.0 | IP20 | DALI,1,NSL-LLR-50x50x1000-CC-40W/M-XXK-SMD-TD-AT-Dali-IP20,voltage,True
746,LED LINEAR R,led_linear,,NSL-LLR-50x50x1000-CV24-15W/M-XXK-SMD-NS-IP20,False,230.0,,W5 H5,,5.0,5.0,,,dimensions_raw,15.0,15.0,,,1650.0,IP20,,,,XXK,24.0,24.0,DC,,,24.0,,,,,LED LINEAR R | NSL-LLR-50x50x1000-CV24-15W/M-XXK-SMD-NS-IP20 | W5 H5 | 15 | 1650 | 230.0 | IP20,1,NSL-LLR-50x50x1000-CV24-15W/M-XXK-SMD-NS-IP20,,False
747,LED LINEAR R,led_linear,,NSL-LLR-50x50x1000-CV24-15W/M-XXK-SMD-TD-CN-IP20,False,320.0,,W5 H5,,5.0,5.0,,,dimensions_raw,15.0,15.0,,,1650.0,IP20,,,,XXK,24.0,24.0,DC,,,24.0,,,,,LED LINEAR R | NSL-LLR-50x50x1000-CV24-15W/M-XXK-SMD-TD-CN-IP20 | W5 H5 | 15 | 1650 | 320.0 | IP20,1,NSL-LLR-50x50x1000-CV24-15W/M-XXK-SMD-TD-CN-IP20,,False
748,LED LINEAR R,led_linear,,NSL-LLR-50x50x1000-CV24-15W/M-XXK-SMD-TD-AT-Dali-IP20,False,360.0,,W5 H5,,5.0,5.0,,,dimensions_raw,15.0,15.0,,,1650.0,IP20,,,,XXK,24.0,24.0,DC,,,24.0,,,DALI,,LED LINEAR R | NSL-LLR-50x50x1000-CV24-15W/M-XXK-SMD-TD-AT-Dali-IP20 | W5 H5 | 15 | 1650 | 360.0 | IP20 | DALI,1,NSL-LLR-50x50x1000-CV24-15W/M-XXK-SMD-TD-AT-Dali-IP20,,False
749,LED LINEAR R,led_linear,,NSL-LLR-50x50x1000-CV24-20W/M-XXK-SMD-NS-IP20,False,230.0,,W5 H5,,5.0,5.0,,,dimensions_raw,20.0,20.0,,,2200.0,IP20,,,,XXK,24.0,24.0,DC,,,24.0,,,,,LED LINEAR R | NSL-LLR-50x50x1000-CV24-20W/M-XXK-SMD-NS-IP20 | W5 H5 | 20 | 2200 | 230.0 | IP20,1,NSL-LLR-50x50x1000-CV24-20W/M-XXK-SMD-NS-IP20,,False
750,LED LINEAR R,led_linear,,NSL-LLR-50x50x1000-CV24-20W/M-XXK-SMD-TD-CN-IP20,False,330.0,,W5 H5,,5.0,5.0,,,dimensions_raw,20.0,20.0,,,2200.0,IP20,,,,XXK,24.0,24.0,DC,,,24.0,,,,,LED LINEAR R | NSL-LLR-50x50x1000-CV24-20W/M-XXK-SMD-TD-CN-IP20 | W5 H5 | 20 | 2200 | 330.0 | IP20,1,NSL-LLR-50x50x1000-CV24-20W/M-XXK-SMD-TD-CN-IP20,,False
751,LED LINEAR R,led_linear,,NSL-LLR-50x50x1000-CV24-20W/M-XXK-SMD-TD-AT-Dali-IP20,False,360.0,,W5 H5,,5.0,5.0,,,dimensions_raw,20.0,20.0,,,2200.0,IP20,,,,XXK,24.0,24.0,DC,,,24.0,,,DALI,,LED LINEAR R | NSL-LLR-50x50x1000-CV24-20W/M-XXK-SMD-TD-AT-Dali-IP20 | W5 H5 | 20 | 2200 | 360.0 | IP20 | DALI,1,NSL-LLR-50x50x1000-CV24-20W/M-XXK-SMD-TD-AT-Dali-IP20,,False
752,LED LINEAR R,led_linear,,NSL-LLR-50x50x1000-CV24-30W/M-XXK-SMD-NS-IP20,False,260.0,,W5 H5,,5.0,5.0,,,dimensions_raw,30.0,30.0,,,3300.0,IP20,,,,XXK,24.0,24.0,DC,,,24.0,,,,,LED LINEAR R | NSL-LLR-50x50x1000-CV24-30W/M-XXK-SMD-NS-IP20 | W5 H5 | 30 | 3300 | 260.0 | IP20,1,NSL-LLR-50x50x1000-CV24-30W/M-XXK-SMD-NS-IP20,,False
753,LED LINEAR R,led_linear,,NSL-LLR-50x50x1000-CV24-30W/M-XXK-SMD-TD-CN-IP20,False,350.0,,W5 H5,,5.0,5.0,,,dimensions_raw,30.0,30.0,,,3300.0,IP20,,,,XXK,24.0,24.0,DC,,,24.0,,,,,LED LINEAR R | NSL-LLR-50x50x1000-CV24-30W/M-XXK-SMD-TD-CN-IP20 | W5 H5 | 30 | 3300 | 350.0 | IP20,1,NSL-LLR-50x50x1000-CV24-30W/M-XXK-SMD-TD-CN-IP20,,False
754,LED LINEAR R,led_linear,,NSL-LLR-50x50x1000-CV24-30W/M-XXK-SMD-TD-AT-Dali-IP20,False,380.0,,W5 H5,,5.0,5.0,,,dimensions_raw,30.0,30.0,,,3300.0,IP20,,,,XXK,24.0,24.0,DC,,,24.0,,,DALI,,LED LINEAR R | NSL-LLR-50x50x1000-CV24-30W/M-XXK-SMD-TD-AT-Dali-IP20 | W5 H5 | 30 | 3300 | 380.0 | IP20 | DALI,1,NSL-LLR-50x50x1000-CV24-30W/M-XXK-SMD-TD-AT-Dali-IP20,,False
755,LED LINEAR R,led_linear,,IP40/IP44,True,20.0,,,,,,,,,,,,,,IP40,,,,,,,,,,,,,,,LED LINEAR R | IP40/IP44 | 20.0 | IP40,3,IP40/IP44__3,dimensions;power;lumen;cct;voltage,True
756,LED LINEAR R,led_linear,,IP65,True,50.0,,,,,,,,,,,,,,IP65,,,,,,,,,,,,,,,LED LINEAR R | IP65 | 50.0 | IP65,1,IP65__1,dimensions;power;lumen;cct;voltage,True
759,LED LINEAR R,led_linear,,NSL-LLR-70x50x1000-CC-20W/M-XXK-SMD-NS-IP20,False,250.0,,W7 H5,,7.0,5.0,,,dimensions_raw,20.0,20.0,,,2200.0,IP20,,,,XXK,,,,,,,,,,,LED LINEAR R | NSL-LLR-70x50x1000-CC-20W/M-XXK-SMD-NS-IP20 | W7 H5 | 20 | 2200 | 250.0 | IP20,1,NSL-LLR-70x50x1000-CC-20W/M-XXK-SMD-NS-IP20,voltage,True
760,LED LINEAR R,led_linear,,NSL-LLR-70x50x1000-CC-20W/M-XXK-SMD-TD-AT-IP20,False,320.0,,W7 H5,,7.0,5.0,,,dimensions_raw,20.0,20.0,,,2200.0,IP20,,,,XXK,,,,,,,,,,,LED LINEAR R | NSL-LLR-70x50x1000-CC-20W/M-XXK-SMD-TD-AT-IP20 | W7 H5 | 20 | 2200 | 320.0 | IP20,1,NSL-LLR-70x50x1000-CC-20W/M-XXK-SMD-TD-AT-IP20,voltage,True
761,LED LINEAR R,led_linear,,NSL-LLR-70x50x1000-CC-20W/M-XXK-SMD-TD-AT-Dali-IP20,False,330.0,,W7 H5,,7.0,5.0,,,dimensions_raw,20.0,20.0,,,2200.0,IP20,,,,XXK,,,,,,,,,DALI,,LED LINEAR R | NSL-LLR-70x50x1000-CC-20W/M-XXK-SMD-TD-AT-Dali-IP20 | W7 H5 | 20 | 2200 | 330.0 | IP20 | DALI,1,NSL-LLR-70x50x1000-CC-20W/M-XXK-SMD-TD-AT-Dali-IP20,voltage,True
762,LED LINEAR R,led_linear,,NSL-LLR-70x50x1000-CC-40W/M-XXK-SMD-NS-IP20,False,280.0,,W7 H5,,7.0,5.0,,,dimensions_raw,40.0,40.0,,,4400.0,IP20,,,,XXK,,,,,,,,,,,LED LINEAR R | NSL-LLR-70x50x1000-CC-40W/M-XXK-SMD-NS-IP20 | W7 H5 | 40 | 4400 | 280.0 | IP20,1,NSL-LLR-70x50x1000-CC-40W/M-XXK-SMD-NS-IP20,voltage,True
763,LED LINEAR R,led_linear,,NSL-LLR-70x50x1000-CC-40W/M-XXK-SMD-TD-AT-IP20,False,348.0,,W7 H5,,7.0,5.0,,,dimensions_raw,40.0,40.0,,,4400.0,IP20,,,,XXK,,,,,,,,,,,LED LINEAR R | NSL-LLR-70x50x1000-CC-40W/M-XXK-SMD-TD-AT-IP20 | W7 H5 | 40 | 4400 | 348.0 | IP20,1,NSL-LLR-70x50x1000-CC-40W/M-XXK-SMD-TD-AT-IP20,voltage,True
764,LED LINEAR R,led_linear,,NSL-LLR-70x50x1000-CC-40W/M-XXK-SMD-TD-AT-Dali-IP20,False,360.0,,W7 H5,,7.0,5.0,,,dimensions_raw,40.0,40.0,,,4400.0,IP20,,,,XXK,,,,,,,,,DALI,,LED LINEAR R | NSL-LLR-70x50x1000-CC-40W/M-XXK-SMD-TD-AT-Dali-IP20 | W7 H5 | 40 | 4400 | 360.0 | IP20 | DALI,1,NSL-LLR-70x50x1000-CC-40W/M-XXK-SMD-TD-AT-Dali-IP20,voltage,True
765,LED LINEAR R,led_linear,,NSL-LLR-70x50x1000-CV24-30W/M-XXK-SMD-NS-IP20,False,250.0,,W7 H5,,7.0,5.0,,,dimensions_raw,30.0,30.0,,,3300.0,IP20,,,,XXK,24.0,24.0,DC,,,24.0,,,,,LED LINEAR R | NSL-LLR-70x50x1000-CV24-30W/M-XXK-SMD-NS-IP20 | W7 H5 | 30 | 3300 | 250.0 | IP20,1,NSL-LLR-70x50x1000-CV24-30W/M-XXK-SMD-NS-IP20,,False
766,LED LINEAR R,led_linear,,NSL-LLR-70x50x1000-CV24-30W/M-XXK-SMD-TD-AT-IP20,False,350.0,,W7 H5,,7.0,5.0,,,dimensions_raw,30.0,30.0,,,3300.0,IP20,,,,XXK,24.0,24.0,DC,,,24.0,,,,,LED LINEAR R | NSL-LLR-70x50x1000-CV24-30W/M-XXK-SMD-TD-AT-IP20 | W7 H5 | 30 | 3300 | 350.0 | IP20,1,NSL-LLR-70x50x1000-CV24-30W/M-XXK-SMD-TD-AT-IP20,,False
767,LED LINEAR R,led_linear,,NSL-LLR-70x50x1000-CV24-30W/M-XXK-SMD-TD-AT-Dali-IP20,False,360.0,,W7 H5,,7.0,5.0,,,dimensions_raw,30.0,30.0,,,3300.0,IP20,,,,XXK,24.0,24.0,DC,,,24.0,,,DALI,,LED LINEAR R | NSL-LLR-70x50x1000-CV24-30W/M-XXK-SMD-TD-AT-Dali-IP20 | W7 H5 | 30 | 3300 | 360.0 | IP20 | DALI,1,NSL-LLR-70x50x1000-CV24-30W/M-XXK-SMD-TD-AT-Dali-IP20,,False
768,LED LINEAR R,led_linear,,NSL-LLR-70x50x1000-CV24-20W/M-XXK-SMD-NS-IP20,False,250.0,,W7 H5,,7.0,5.0,,,dimensions_raw,20.0,20.0,,,2200.0,IP20,,,,XXK,24.0,24.0,DC,,,24.0,,,,,LED LINEAR R | NSL-LLR-70x50x1000-CV24-20W/M-XXK-SMD-NS-IP20 | W7 H5 | 20 | 2200 | 250.0 | IP20,1,NSL-LLR-70x50x1000-CV24-20W/M-XXK-SMD-NS-IP20,,False
769,LED LINEAR R,led_linear,,NSL-LLR-70x50x1000-CV24-20W/M-XXK-SMD-TD-AT-IP20,False,330.0,,W7 H5,,7.0,5.0,,,dimensions_raw,20.0,20.0,,,2200.0,IP20,,,,XXK,24.0,24.0,DC,,,24.0,,,,,LED LINEAR R | NSL-LLR-70x50x1000-CV24-20W/M-XXK-SMD-TD-AT-IP20 | W7 H5 | 20 | 2200 | 330.0 | IP20,1,NSL-LLR-70x50x1000-CV24-20W/M-XXK-SMD-TD-AT-IP20,,False
770,LED LINEAR R,led_linear,,NSL-LLR-70x50x1000-CV24-20W/M-XXK-SMD-TD-AT-Dali-IP20,False,360.0,,W7 H5,,7.0,5.0,,,dimensions_raw,20.0,20.0,,,2200.0,IP20,,,,XXK,24.0,24.0,DC,,,24.0,,,DALI,,LED LINEAR R | NSL-LLR-70x50x1000-CV24-20W/M-XXK-SMD-TD-AT-Dali-IP20 | W7 H5 | 20 | 2200 | 360.0 | IP20 | DALI,1,NSL-LLR-70x50x1000-CV24-20W/M-XXK-SMD-TD-AT-Dali-IP20,,False
771,LED LINEAR R,led_linear,,IP40/IP44,True,20.0,,,,,,,,,,,,,,IP40,,,,,,,,,,,,,,,LED LINEAR R | IP40/IP44 | 20.0 | IP40,4,IP40/IP44__4,dimensions;power;lumen;cct;voltage,True
772,LED LINEAR R,led_linear,,IP65,True,50.0,,,,,,,,,,,,,,IP65,,,,,,,,,,,,,,,LED LINEAR R | IP65 | 50.0 | IP65,2,IP65__2,dimensions;power;lumen;cct;voltage,True
775,LED LINEAR R,led_linear,,NSL-LLR-100x50x1000-CC-20W/M-XXK-SMD-NS-IP20,False,300.0,,W10 H5,,10.0,5.0,,,dimensions_raw,20.0,20.0,,,2200.0,IP20,,,,XXK,,,,,,,,,,,LED LINEAR R | NSL-LLR-100x50x1000-CC-20W/M-XXK-SMD-NS-IP20 | W10 H5 | 20 | 2200 | 300.0 | IP20,1,NSL-LLR-100x50x1000-CC-20W/M-XXK-SMD-NS-IP20,voltage,True
776,LED LINEAR R,led_linear,,NSL-LLR-100x50x1000-CC-20W/M-XXK-SMD-TD-AT-IP20,False,340.0,,W10 H5,,10.0,5.0,,,dimensions_raw,20.0,20.0,,,2200.0,IP20,,,,XXK,,,,,,,,,,,LED LINEAR R | NSL-LLR-100x50x1000-CC-20W/M-XXK-SMD-TD-AT-IP20 | W10 H5 | 20 | 2200 | 340.0 | IP20,1,NSL-LLR-100x50x1000-CC-20W/M-XXK-SMD-TD-AT-IP20,voltage,True
777,LED LINEAR R,led_linear,,NSL-LLR-100x50x1000-CC-20W/M-XXK-SMD-TD-AT-Dali-IP20,False,360.0,,W10 H5,,10.0,5.0,,,dimensions_raw,20.0,20.0,,,2200.0,IP20,,,,XXK,,,,,,,,,DALI,,LED LINEAR R | NSL-LLR-100x50x1000-CC-20W/M-XXK-SMD-TD-AT-Dali-IP20 | W10 H5 | 20 | 2200 | 360.0 | IP20 | DALI,1,NSL-LLR-100x50x1000-CC-20W/M-XXK-SMD-TD-AT-Dali-IP20,voltage,True
778,LED LINEAR R,led_linear,,NSL-LLR-100x50x1000-CC-40W/M-XXK-SMD-NS-IP20,False,330.0,,W10 H5,,10.0,5.0,,,dimensions_raw,40.0,40.0,,,4400.0,IP20,,,,XXK,,,,,,,,,,,LED LINEAR R | NSL-LLR-100x50x1000-CC-40W/M-XXK-SMD-NS-IP20 | W10 H5 | 40 | 4400 | 330.0 | IP20,1,NSL-LLR-100x50x1000-CC-40W/M-XXK-SMD-NS-IP20,voltage,True
779,LED LINEAR R,led_linear,,NSL-LLR-100x50x1000-CC-40W/M-XXK-SMD-TD-AT-IP20,False,360.0,,W10 H5,,10.0,5.0,,,dimensions_raw,40.0,40.0,,,4400.0,IP20,,,,XXK,,,,,,,,,,,LED LINEAR R | NSL-LLR-100x50x1000-CC-40W/M-XXK-SMD-TD-AT-IP20 | W10 H5 | 40 | 4400 | 360.0 | IP20,1,NSL-LLR-100x50x1000-CC-40W/M-XXK-SMD-TD-AT-IP20,voltage,True
780,LED LINEAR R,led_linear,,NSL-LLR-100x50x1000-CC-40W/M-XXK-SMD-TD-AT-Dali-IP20,False,400.0,,W10 H5,,10.0,5.0,,,dimensions_raw,40.0,40.0,,,4400.0,IP20,,,,XXK,,,,,,,,,DALI,,LED LINEAR R | NSL-LLR-100x50x1000-CC-40W/M-XXK-SMD-TD-AT-Dali-IP20 | W10 H5 | 40 | 4400 | 400.0 | IP20 | DALI,1,NSL-LLR-100x50x1000-CC-40W/M-XXK-SMD-TD-AT-Dali-IP20,voltage,True
781,LED LINEAR R,led_linear,,NSL-LLR-100x50x1000-CC-30W/M-XXK-SMD-TD-AT-IP20,False,360.0,,W10 H5,,10.0,5.0,,,dimensions_raw,30.0,30.0,,,3300.0,IP20,,,,XXK,,,,,,,,,,,LED LINEAR R | NSL-LLR-100x50x1000-CC-30W/M-XXK-SMD-TD-AT-IP20 | W10 H5 | 30 | 3300 | 360.0 | IP20,1,NSL-LLR-100x50x1000-CC-30W/M-XXK-SMD-TD-AT-IP20,voltage,True
782,LED LINEAR R,led_linear,,NSL-LLR-100x50x1000-CC-30W/M-XXK-SMD-TD-AT-Dali-IP20,False,400.0,,W10 H5,,10.0,5.0,,,dimensions_raw,30.0,30.0,,,3300.0,IP20,,,,XXK,,,,,,,,,DALI,,LED LINEAR R | NSL-LLR-100x50x1000-CC-30W/M-XXK-SMD-TD-AT-Dali-IP20 | W10 H5 | 30 | 3300 | 400.0 | IP20 | DALI,1,NSL-LLR-100x50x1000-CC-30W/M-XXK-SMD-TD-AT-Dali-IP20,voltage,True
783,LED LINEAR R,led_linear,,NSL-LLR-100x50x1000-CC-45W/M-XXK-SMD-TD-AT-IP20,False,380.0,,W10 H5,,10.0,5.0,,,dimensions_raw,45.0,45.0,,,4950.0,IP20,,,,XXK,,,,,,,,,,,LED LINEAR R | NSL-LLR-100x50x1000-CC-45W/M-XXK-SMD-TD-AT-IP20 | W10 H5 | 45 | 4950 | 380.0 | IP20,1,NSL-LLR-100x50x1000-CC-45W/M-XXK-SMD-TD-AT-IP20,voltage,True
784,LED LINEAR R,led_linear,,NSL-LLR-100x50x1000-CC-45W/M-XXK-SMD-TD-AT-Dali-IP20,False,420.0,,W10 H5,,10.0,5.0,,,dimensions_raw,45.0,45.0,,,4950.0,IP20,,,,XXK,,,,,,,,,DALI,,LED LINEAR R | NSL-LLR-100x50x1000-CC-45W/M-XXK-SMD-TD-AT-Dali-IP20 | W10 H5 | 45 | 4950 | 420.0 | IP20 | DALI,1,NSL-LLR-100x50x1000-CC-45W/M-XXK-SMD-TD-AT-Dali-IP20,voltage,True
785,LED LINEAR R,led_linear,,NSL-LLR-100x50x1000-CC-50W/M-XXK-SMD-TD-AT-IP20,False,453.0,,W10 H5,,10.0,5.0,,,dimensions_raw,50.0,50.0,,,5500.0,IP20,,,,XXK,,,,,,,,,,,LED LINEAR R | NSL-LLR-100x50x1000-CC-50W/M-XXK-SMD-TD-AT-IP20 | W10 H5 | 50 | 5500 | 453.0 | IP20,1,NSL-LLR-100x50x1000-CC-50W/M-XXK-SMD-TD-AT-IP20,voltage,True
786,LED LINEAR R,led_linear,,NSL-LLR-100x50x1000-CC-50W/M-XXK-SMD-TD-AT-Dali-IP20,False,473.0,,W10 H5,,10.0,5.0,,,dimensions_raw,50.0,50.0,,,5500.0,IP20,,,,XXK,,,,,,,,,DALI,,LED LINEAR R | NSL-LLR-100x50x1000-CC-50W/M-XXK-SMD-TD-AT-Dali-IP20 | W10 H5 | 50 | 5500 | 473.0 | IP20 | DALI,1,NSL-LLR-100x50x1000-CC-50W/M-XXK-SMD-TD-AT-Dali-IP20,voltage,True
787,LED LINEAR R,led_linear,,NSL-LLR-100x50x1000-CC-60W/M-XXK-SMD-NS-IP20,False,360.0,,W10 H5,,10.0,5.0,,,dimensions_raw,60.0,60.0,,,6600.0,IP20,,,,XXK,,,,,,,,,,,LED LINEAR R | NSL-LLR-100x50x1000-CC-60W/M-XXK-SMD-NS-IP20 | W10 H5 | 60 | 6600 | 360.0 | IP20,1,NSL-LLR-100x50x1000-CC-60W/M-XXK-SMD-NS-IP20,voltage,True
788,LED LINEAR R,led_linear,,NSL-LLR-100x50x1000-CC-60W/M-XXK-SMD-TD-AT-IP20,False,453.0,,W10 H5,,10.0,5.0,,,dimensions_raw,60.0,60.0,,,6600.0,IP20,,,,XXK,,,,,,,,,,,LED LINEAR R | NSL-LLR-100x50x1000-CC-60W/M-XXK-SMD-TD-AT-IP20 | W10 H5 | 60 | 6600 | 453.0 | IP20,1,NSL-LLR-100x50x1000-CC-60W/M-XXK-SMD-TD-AT-IP20,voltage,True
789,LED LINEAR R,led_linear,,NSL-LLR-100x50x1000-CC-60W/M-XXK-SMD-TD-AT-Dali-IP20,False,473.0,,W10 H5,,10.0,5.0,,,dimensions_raw,60.0,60.0,,,6600.0,IP20,,,,XXK,,,,,,,,,DALI,,LED LINEAR R | NSL-LLR-100x50x1000-CC-60W/M-XXK-SMD-TD-AT-Dali-IP20 | W10 H5 | 60 | 6600 | 473.0 | IP20 | DALI,1,NSL-LLR-100x50x1000-CC-60W/M-XXK-SMD-TD-AT-Dali-IP20,voltage,True
